22.8	Meas:	 1 0	Est	     2.10442  2.7426e-308     0.204744 4.65758e-308 9.98234e-309	Number of Objects	0
22.9	Meas:	 1 0	Est	     2.12076 2.76231e-308      0.20554 4.68182e-308 1.00418e-308	Number of Objects	0
23	Meas:	 1 0	Est	     2.13714  2.7817e-308     0.206334 4.70594e-308 1.01012e-308	Number of Objects	0
23.1	Meas:	 1 0	Est	     2.15357 2.80076e-308     0.207127 4.72992e-308 1.01607e-308	Number of Objects	0
23.2	Meas:	 1 0	Est	     2.17005 2.81948e-308      0.20792 4.75378e-308 1.02202e-308	Number of Objects	0
23.3	Meas:	 1 0	Est	     2.18658 2.83786e-308     0.208712  4.7775e-308 1.02798e-308	Number of Objects	0
23.4	Meas:	 1 0	Est	     2.20314 2.85588e-308     0.209503  4.8011e-308 1.03394e-308	Number of Objects	0
23.5	Meas:	 1 0	Est	     2.21976 2.87353e-308     0.210294 4.82456e-308  1.0399e-308	Number of Objects	0
23.6	Meas:	 1 0	Est	     2.23642 2.89081e-308     0.211083  4.8479e-308 1.04587e-308	Number of Objects	0
23.7	Meas:	 1 0	Est	     2.25313 2.90771e-308     0.211872  4.8711e-308 1.05184e-308	Number of Objects	0
23.8	Meas:	 1 0	Est	     2.26988 2.92421e-308      0.21266 4.89417e-308 1.05781e-308	Number of Objects	0
23.9	Meas:	 1 0	Est	     2.28668  2.9403e-308     0.213447 4.91711e-308 1.06378e-308	Number of Objects	0
24	Meas:	 1 0	Est	     2.30352 2.95599e-308     0.214233 4.93992e-308 1.06976e-308	Number of Objects	0
24.1	Meas:	 1 0	Est	     2.32041 2.97124e-308     0.215019  4.9626e-308 1.07575e-308	Number of Objects	0
24.2	Meas:	 1 0	Est	     2.33734 2.98607e-308     0.215804 4.98515e-308 1.08173e-308	Number of Objects	0
24.3	Meas:	 1 0	Est	     2.35431 3.00045e-308     0.216588 5.00756e-308 1.08772e-308	Number of Objects	0
24.4	Meas:	 1 0	Est	     2.37133 3.01438e-308     0.217371 5.02984e-308 1.09372e-308	Number of Objects	0
24.5	Meas:	 1 0	Est	      2.3884 3.02785e-308     0.218154   5.052e-308 1.09971e-308	Number of Objects	0
24.6	Meas:	 1 0	Est	     2.40551 3.04084e-308     0.218935 5.07402e-308 1.10571e-308	Number of Objects	0
24.7	Meas:	 1 0	Est	     2.42266 3.05335e-308     0.219716  5.0959e-308 1.11172e-308	Number of Objects	0
24.8	Meas:	 1 0	Est	     2.43986 3.06537e-308     0.220496 5.11766e-308 1.11773e-308	Number of Objects	0
24.9	Meas:	 1 0	Est	      2.4571 3.07688e-308     0.221276 5.13929e-308 1.12374e-308	Number of Objects	0
25	Meas:	 1 0	Est	     2.47438 3.08789e-308     0.222054 5.16078e-308 1.12975e-308	Number of Objects	0
25.1	Meas:	 1 0	Est	     2.49171 3.09837e-308     0.222832 5.18215e-308 1.13577e-308	Number of Objects	0
25.2	Meas:	 1 0	Est	     2.50908 3.10831e-308     0.223609 5.20338e-308 1.14179e-308	Number of Objects	0
25.3	Meas:	 1 0	Est	     2.52649 3.11772e-308     0.224385 5.22448e-308 1.14782e-308	Number of Objects	0
25.4	Meas:	 1 0	Est	     2.54394 3.12657e-308     0.225161 5.24545e-308 1.15384e-308	Number of Objects	0
25.5	Meas:	 1 0	Est	     2.56144 3.13487e-308     0.225936 5.26629e-308 1.15988e-308	Number of Objects	0
25.6	Meas:	 1 0	Est	     2.57898 3.14258e-308     0.226709   5.287e-308 1.16591e-308	Number of Objects	0
25.7	Meas:	 1 0	Est	     2.59656 3.14972e-308     0.227483 5.30759e-308 1.17195e-308	Number of Objects	0
25.8	Meas:	 1 0	Est	     2.61419 3.15626e-308     0.228255 5.32804e-308   1.178e-308	Number of Objects	0
25.9	Meas:	 1 0	Est	     2.63185  3.1622e-308     0.229027 5.34836e-308 1.18404e-308	Number of Objects	0
26	Meas:	 1 0	Est	     2.64956 3.16753e-308     0.229797 5.36856e-308 1.19009e-308	Number of Objects	0
26.1	Meas:	 1 0	Est	     2.66731 3.17224e-308     0.230567 5.38862e-308 1.19615e-308	Number of Objects	0
26.2	Meas:	 1 0	Est	      2.6851 3.17631e-308     0.231337 5.40856e-308 1.20221e-308	Number of Objects	0
26.3	Meas:	 1 0	Est	     2.70293 3.17974e-308     0.232105 5.42837e-308 1.20827e-308	Number of Objects	0
26.4	Meas:	 1 0	Est	     2.72081 3.18251e-308     0.232873 5.44805e-308 1.21433e-308	Number of Objects	0
26.5	Meas:	 1 0	Est	     2.73872 3.18462e-308      0.23364 5.46761e-308  1.2204e-308	Number of Objects	0
26.6	Meas:	 1 0	Est	     2.75668 3.18606e-308     0.234406 5.48703e-308 1.22648e-308	Number of Objects	0
26.7	Meas:	 1 0	Est	     2.77467 3.18681e-308     0.235172 5.50634e-308 1.23256e-308	Number of Objects	0
26.8	Meas:	 1 0	Est	     2.79271 3.18687e-308     0.235936 5.52551e-308 1.23864e-308	Number of Objects	0
26.9	Meas:	 1 0	Est	     2.81079 3.18622e-308       0.2367 5.54456e-308 1.24472e-308	Number of Objects	0
27	Meas:	 1 0	Est	      2.8289 3.18486e-308     0.237463 5.56349e-308 1.25081e-308	Number of Objects	0
27.1	Meas:	 1 0	Est	     2.84706 3.18277e-308     0.238226 5.58229e-308  1.2569e-308	Number of Objects	0
27.2	Meas:	 1 0	Est	     2.86525 3.17995e-308     0.238987 5.60097e-308   1.263e-308	Number of Objects	0
27.3	Meas:	 1 0	Est	     2.88349 3.17638e-308     0.239748 5.61953e-308  1.2691e-308	Number of Objects	0
27.4	Meas:	 1 0	Est	     2.90177 3.17205e-308     0.240508 5.63796e-308  1.2752e-308	Number of Objects	0
27.5	Meas:	 1 0	Est	     2.92008 3.16696e-308     0.241268 5.65627e-308 1.28131e-308	Number of Objects	0
27.6	Meas:	 1 0	Est	     2.93844 3.16109e-308     0.242026 5.67445e-308 1.28743e-308	Number of Objects	0
27.7	Meas:	 1 0	Est	     2.95683 3.15443e-308     0.242784 5.69252e-308 1.29354e-308	Number of Objects	0
27.8	Meas:	 1 0	Est	     2.97526 3.14698e-308     0.243541 5.71046e-308 1.29966e-308	Number of Objects	0
27.9	Meas:	 1 0	Est	     2.99373 3.13871e-308     0.244297 5.72829e-308 1.30579e-308	Number of Objects	0
28	Meas:	 1 0	Est	     3.01224 3.12963e-308     0.245053 5.74599e-308 1.31192e-308	Number of Objects	0
28.1	Meas:	 1 0	Est	     3.03079 3.11972e-308     0.245808 5.76358e-308 1.31805e-308	Number of Objects	0
28.2	Meas:	 1 0	Est	     3.04937 3.10897e-308     0.246562 5.78104e-308 1.32419e-308	Number of Objects	0
28.3	Meas:	 1 0	Est	       3.068 3.09737e-308     0.247315 5.79839e-308 1.33033e-308	Number of Objects	0
28.4	Meas:	 1 0	Est	     3.08666 3.08491e-308     0.248067 5.81562e-308 1.33647e-308	Number of Objects	0
28.5	Meas:	 1 0	Est	     3.10536 3.07158e-308     0.248819 5.83274e-308 1.34262e-308	Number of Objects	0
28.6	Meas:	 1 0	Est	      3.1241 3.05736e-308      0.24957 5.84974e-308 1.34877e-308	Number of Objects	0
28.7	Meas:	 1 0	Est	     3.14288 3.04226e-308      0.25032 5.86662e-308 1.35493e-308	Number of Objects	0
28.8	Meas:	 1 0	Est	     3.16169 3.02625e-308      0.25107 5.88339e-308 1.36109e-308	Number of Objects	0
28.9	Meas:	 1 0	Est	     3.18054 3.00933e-308     0.251819 5.90004e-308 1.36726e-308	Number of Objects	0
29	Meas:	 1 0	Est	     3.19943 2.99149e-308     0.252567 5.91658e-308 1.37343e-308	Number of Objects	0
29.1	Meas:	 1 0	Est	     3.21835 2.97271e-308     0.253314 5.93301e-308  1.3796e-308	Number of Objects	0
29.2	Meas:	 1 0	Est	     3.23731 2.95298e-308     0.254061 5.94932e-308 1.38578e-308	Number of Objects	0
29.3	Meas:	 1 0	Est	     3.25631 2.93231e-308     0.254806 5.96552e-308 1.39196e-308	Number of Objects	0
29.4	Meas:	 1 0	Est	     3.27534 2.91066e-308     0.255551 5.98161e-308 1.39815e-308	Number of Objects	0
29.5	Meas:	 1 0	Est	     3.29441 2.88804e-308     0.256296 5.99759e-308 1.40434e-308	Number of Objects	0
29.6	Meas:	 1 0	Est	     3.31352 2.86444e-308     0.257039 6.01346e-308 1.41053e-308	Number of Objects	0
29.7	Meas:	 1 0	Est	     3.33266 2.83983e-308     0.257782 6.02922e-308 1.41673e-308	Number of Objects	0
29.8	Meas:	 1 0	Est	     3.35184 2.81422e-308     0.258524 6.04487e-308 1.42293e-308	Number of Objects	0
29.9	Meas:	 1 0	Est	     3.37105 2.78759e-308     0.259265 6.06041e-308 1.42914e-308	Number of Objects	0
30	Meas:	 1 0	Est	      3.3903 2.75993e-308     0.260006 6.07585e-308 1.43535e-308	Number of Objects	0
30.1	Meas:	 1 0	Est	     3.40959 2.73123e-308     0.260746 6.09118e-308 1.44157e-308	Number of Objects	0
30.2	Meas:	 1 0	Est	     3.42891 2.70148e-308     0.261485  6.1064e-308 1.44779e-308	Number of Objects	0
30.3	Meas:	 1 0	Est	     3.44827 2.67067e-308     0.262223 6.12152e-308 1.45401e-308	Number of Objects	0
30.4	Meas:	 1 0	Est	     3.46766 2.63878e-308     0.262961 6.13653e-308 1.46024e-308	Number of Objects	0
30.5	Meas:	 1 0	Est	     3.48708 2.60582e-308     0.263698 6.15144e-308 1.46648e-308	Number of Objects	0
30.6	Meas:	 1 0	Est	     3.50654 2.57176e-308     0.264434 6.16625e-308 1.47271e-308	Number of Objects	0
30.7	Meas:	 1 0	Est	     3.52604 2.53659e-308     0.265169 6.18095e-308 1.47896e-308	Number of Objects	0
30.8	Meas:	 1 0	Est	     3.54557 2.50031e-308     0.265904 6.19555e-308  1.4852e-308	Number of Objects	0
30.9	Meas:	 1 0	Est	     3.56513 2.46291e-308     0.266638 6.21005e-308 1.49145e-308	Number of Objects	0
31	Meas:	 1 0	Est	     3.58473 2.42437e-308     0.267371 6.22445e-308 1.49771e-308	Number of Objects	0
31.1	Meas:	 1 0	Est	     3.60436 2.38468e-308     0.268103 6.23874e-308 1.50397e-308	Number of Objects	0
31.2	Meas:	 1 0	Est	     3.62403 2.34383e-308     0.268835 6.25294e-308 1.51023e-308	Number of Objects	0
31.3	Meas:	 1 0	Est	     3.64373 2.30182e-308     0.269566 6.26704e-308  1.5165e-308	Number of Objects	0
31.4	Meas:	 1 0	Est	     3.66346 2.25862e-308     0.270296 6.28104e-308 1.52277e-308	Number of Objects	0
31.5	Meas:	 1 0	Est	     3.68323 2.21424e-308     0.271026 6.29494e-308 1.52905e-308	Number of Objects	0
31.6	Meas:	 1 0	Est	     3.70303 2.16865e-308     0.271755 6.30875e-308 1.53533e-308	Number of Objects	0
31.7	Meas:	 1 0	Est	     3.72286 2.12186e-308     0.272483 6.32246e-308 1.54161e-308	Number of Objects	0
31.8	Meas:	 1 0	Est	     3.74273 2.07384e-308      0.27321 6.33608e-308  1.5479e-308	Number of Objects	0
31.9	Meas:	 1 0	Est	     3.76263 2.02458e-308     0.273937  6.3496e-308  1.5542e-308	Number of Objects	0
32	Meas:	 1 0	Est	     3.78256 1.97408e-308     0.274663 6.36302e-308  1.5605e-308	Number of Objects	0
32.1	Meas:	 1 0	Est	     3.80253 1.92233e-308     0.275388 6.37635e-308  1.5668e-308	Number of Objects	0
32.2	Meas:	 1 0	Est	     3.82252 1.86931e-308     0.276112 6.38959e-308 1.57311e-308	Number of Objects	0
32.3	Meas:	 1 0	Est	     3.84255 1.81501e-308     0.276836 6.40274e-308 1.57942e-308	Number of Objects	0
32.4	Meas:	 1 0	Est	     3.86262 1.75942e-308     0.277559  6.4158e-308 1.58573e-308	Number of Objects	0
32.5	Meas:	 1 0	Est	     3.88271 1.70253e-308     0.278281 6.42876e-308 1.59206e-308	Number of Objects	0
32.6	Meas:	 1 0	Est	     3.90284 1.64434e-308     0.279003 6.44163e-308 1.59838e-308	Number of Objects	0
32.7	Meas:	 1 0	Est	     3.92299 1.58482e-308     0.279724 6.45442e-308 1.60471e-308	Number of Objects	0
32.8	Meas:	 1 0	Est	     3.94318 1.52397e-308     0.280444 6.46711e-308 1.61104e-308	Number of Objects	0
32.9	Meas:	 1 0	Est	      3.9634 1.46178e-308     0.281163 6.47972e-308 1.61738e-308	Number of Objects	0
33	Meas:	 1 0	Est	     3.98366 1.39823e-308     0.281882 6.49224e-308 1.62372e-308	Number of Objects	0
33.1	Meas:	 1 0	Est	     4.00394 1.33332e-308       0.2826 6.50467e-308 1.63007e-308	Number of Objects	0
33.2	Meas:	 1 0	Est	     4.02426 1.26703e-308     0.283317 6.51701e-308 1.63642e-308	Number of Objects	0
33.3	Meas:	 1 0	Est	      4.0446 1.19936e-308     0.284033 6.52927e-308 1.64278e-308	Number of Objects	0
33.4	Meas:	 1 0	Est	     4.06498 1.13028e-308     0.284749 6.54145e-308 1.64914e-308	Number of Objects	0
33.5	Meas:	 1 0	Est	     4.08539  1.0598e-308     0.285464 6.55354e-308  1.6555e-308	Number of Objects	0
33.6	Meas:	 1 0	Est	     4.10582 9.87899e-309     0.286179 6.56554e-308 1.66187e-308	Number of Objects	0
33.7	Meas:	 1 0	Est	     4.12629 9.14564e-309     0.286892 6.57746e-308 1.66824e-308	Number of Objects	0
33.8	Meas:	 1 0	Est	     4.14679 8.39787e-309     0.287605  6.5893e-308 1.67462e-308	Number of Objects	0
33.9	Meas:	 1 0	Est	     4.16732 7.63556e-309     0.288317 6.60105e-308   1.681e-308	Number of Objects	0
34	Meas:	 1 0	Est	     4.18788  6.8586e-309     0.289029 6.61273e-308 1.68739e-308	Number of Objects	0
34.1	Meas:	 1 0	Est	     4.20847 6.06688e-309      0.28974 6.62432e-308 1.69378e-308	Number of Objects	0
34.2	Meas:	 1 0	Est	     4.22909 5.26028e-309      0.29045 6.63583e-308 1.70017e-308	Number of Objects	0
34.3	Meas:	 1 0	Est	     4.24974 4.43871e-309     0.291159 6.64727e-308 1.70657e-308	Number of Objects	0
34.4	Meas:	 1 0	Est	     4.27042 3.60203e-309     0.291868 6.65862e-308 1.71297e-308	Number of Objects	0
34.5	Meas:	 1 0	Est	     4.29112 2.75015e-309     0.292576 6.66989e-308 1.71938e-308	Number of Objects	0
34.6	Meas:	 1 0	Est	     4.31186 1.88295e-309     0.293283 6.68109e-308 1.72579e-308	Number of Objects	0
34.7	Meas:	 1 0	Est	     4.33263 1.00032e-309      0.29399 6.69221e-308 1.73221e-308	Number of Objects	0
34.8	Meas:	 1 0	Est	     4.35342 1.02136e-310     0.294695 6.70325e-308 1.73863e-308	Number of Objects	0
34.9	Meas:	 1 0	Est	      4.37425 -8.11702e-310      0.295401  6.71421e-308  1.74505e-308	Number of Objects	0
35	Meas:	 1 0	Est	       4.3951 -1.74131e-309      0.296105   6.7251e-308  1.75148e-308	Number of Objects	0
35.1	Meas:	 1 0	Est	     4.41598 -2.6868e-309     0.296809 6.73592e-308 1.75792e-308	Number of Objects	0
35.2	Meas:	 1 0	Est	      4.43689 -3.64829e-309      0.297512  6.74665e-308  1.76435e-308	Number of Objects	0
35.3	Meas:	 1 0	Est	      4.45783 -4.62589e-309      0.298214  6.75732e-308   1.7708e-308	Number of Objects	0
35.4	Meas:	 1 0	Est	       4.4788 -5.61971e-309      0.298916  6.76791e-308  1.77724e-308	Number of Objects	0
35.5	Meas:	 1 0	Est	      4.49979 -6.62987e-309      0.299617  6.77842e-308  1.78369e-308	Number of Objects	0
35.6	Meas:	 1 0	Est	      4.52082 -7.65648e-309      0.300317  6.78887e-308  1.79015e-308	Number of Objects	0
35.7	Meas:	 1 0	Est	      4.54187 -8.69965e-309      0.301016  6.79924e-308   1.7966e-308	Number of Objects	0
35.8	Meas:	 1 0	Est	     4.56295 -9.7595e-309     0.301715 6.80954e-308 1.80307e-308	Number of Objects	0
35.9	Meas:	 1 0	Est	      4.58405 -1.08361e-308      0.302413  6.81977e-308  1.80953e-308	Number of Objects	0
36	Meas:	 1 0	Est	      4.60519 -1.19297e-308      0.303111  6.82993e-308  1.81601e-308	Number of Objects	0
36.1	Meas:	 1 0	Est	      4.62635 -1.30403e-308      0.303807  6.84002e-308  1.82248e-308	Number of Objects	0
36.2	Meas:	 1 0	Est	     4.64754 -1.4168e-308     0.304503 6.85004e-308 1.82896e-308	Number of Objects	0
36.3	Meas:	 1 0	Est	      4.66875 -1.53129e-308      0.305199  6.85999e-308  1.83545e-308	Number of Objects	0
36.4	Meas:	 1 0	Est	         4.69 -1.64752e-308      0.305893  6.86987e-308  1.84193e-308	Number of Objects	0
36.5	Meas:	 1 0	Est	     4.71127 -1.7655e-308     0.306587 6.87968e-308 1.84843e-308	Number of Objects	0
36.6	Meas:	 1 0	Est	      4.73256 -1.88524e-308       0.30728  6.88943e-308  1.85492e-308	Number of Objects	0
36.7	Meas:	 1 0	Est	      4.75389 -2.00675e-308      0.307973   6.8991e-308  1.86142e-308	Number of Objects	0
36.8	Meas:	 1 0	Est	      4.77524 -2.13004e-308      0.308665  6.90872e-308  1.86793e-308	Number of Objects	0
36.9	Meas:	 1 0	Est	      4.79661 -2.25513e-308      0.309356  6.91826e-308  1.87443e-308	Number of Objects	0
37	Meas:	 1 0	Est	      4.81801 -2.38202e-308      0.310046  6.92774e-308  1.88095e-308	Number of Objects	0
37.1	Meas:	 1 0	Est	      4.83944 -2.51073e-308      0.310736  6.93715e-308  1.88746e-308	Number of Objects	0
37.2	Meas:	 1 0	Est	       4.8609 -2.64127e-308      0.311425   6.9465e-308  1.89398e-308	Number of Objects	0
37.3	Meas:	 1 0	Est	      4.88238 -2.77364e-308      0.312114  6.95579e-308  1.90051e-308	Number of Objects	0
37.4	Meas:	 1 0	Est	      4.90389 -2.90787e-308      0.312801  6.96501e-308  1.90704e-308	Number of Objects	0
37.5	Meas:	 1 0	Est	      4.92542 -3.04396e-308      0.313488  6.97417e-308  1.91357e-308	Number of Objects	0
37.6	Meas:	 1 0	Est	      4.94698 -3.18193e-308      0.314175  6.98326e-308  1.92011e-308	Number of Objects	0
37.7	Meas:	 1 0	Est	      4.96856 -3.32179e-308       0.31486   6.9923e-308  1.92665e-308	Number of Objects	0
37.8	Meas:	 1 0	Est	      4.99017 -3.46354e-308      0.315545  7.00127e-308  1.93319e-308	Number of Objects	0
37.9	Meas:	 1 0	Est	      5.0118 -3.6072e-308      0.31623 7.01018e-308 1.93974e-308	Number of Objects	0
38	Meas:	 1 0	Est	      5.03346 -3.75278e-308      0.316913  7.01902e-308  1.94629e-308	Number of Objects	0
38.1	Meas:	 1 0	Est	     5.05514 -3.9003e-308     0.317596 7.02781e-308 1.95285e-308	Number of Objects	0
38.2	Meas:	 1 0	Est	      5.07685 -4.04976e-308      0.318278  7.03654e-308  1.95941e-308	Number of Objects	0
38.3	Meas:	 1 0	Est	      5.09858 -4.20118e-308       0.31896   7.0452e-308  1.96597e-308	Number of Objects	0
38.4	Meas:	 1 0	Est	      5.12034 -4.35457e-308      0.319641  7.05381e-308  1.97254e-308	Number of Objects	0
38.5	Meas:	 1 0	Est	      5.14213 -4.50993e-308      0.320321  7.06236e-308  1.97911e-308	Number of Objects	0
38.6	Meas:	 1 0	Est	      5.16393 -4.66729e-308         0.321  7.07085e-308  1.98569e-308	Number of Objects	0
38.7	Meas:	 1 0	Est	      5.18576 -4.82665e-308      0.321679  7.07928e-308  1.99227e-308	Number of Objects	0
38.8	Meas:	 1 0	Est	      5.20762 -4.98803e-308      0.322357  7.08765e-308  1.99885e-308	Number of Objects	0
38.9	Meas:	 1 0	Est	       5.2295 -5.15144e-308      0.323035  7.09597e-308  2.00544e-308	Number of Objects	0
39	Meas:	 1 0	Est	       5.2514 -5.31688e-308      0.323712  7.10423e-308  2.01203e-308	Number of Objects	0
39.1	Meas:	 1 0	Est	      5.27333 -5.48437e-308      0.324388  7.11243e-308  2.01862e-308	Number of Objects	0
39.2	Meas:	 1 0	Est	      5.29528 -5.65393e-308      0.325063  7.12057e-308  2.02522e-308	Number of Objects	0
39.3	Meas:	 1 0	Est	      5.31725 -5.82556e-308      0.325738  7.12866e-308  2.03183e-308	Number of Objects	0
39.4	Meas:	 1 0	Est	      5.33925 -5.99928e-308      0.326412   7.1367e-308  2.03843e-308	Number of Objects	0
39.5	Meas:	 1 0	Est	      5.36127 -6.17509e-308      0.327085  7.14467e-308  2.04504e-308	Number of Objects	0
39.6	Meas:	 1 0	Est	      5.38332 -6.35302e-308      0.327758   7.1526e-308  2.05165e-308	Number of Objects	0
39.7	Meas:	 1 0	Est	      5.40538 -6.53307e-308       0.32843  7.16047e-308  2.05827e-308	Number of Objects	0
39.8	Meas:	 1 0	Est	      5.42747 -6.71525e-308      0.329101  7.16828e-308  2.06489e-308	Number of Objects	0
39.9	Meas:	 1 0	Est	      5.44959 -6.89957e-308      0.329772  7.17604e-308  2.07152e-308	Number of Objects	0
40	Meas:	 1 0	Est	      5.47172 -7.08605e-308      0.330442  7.18375e-308  2.07814e-308	Number of Objects	0
40.1	Meas:	 1 0	Est	      5.49388 -7.27471e-308      0.331112  7.19141e-308  2.08477e-308	Number of Objects	0
40.2	Meas:	 1 0	Est	      5.51606 -7.46554e-308       0.33178  7.19901e-308  2.09141e-308	Number of Objects	0
40.3	Meas:	 1 0	Est	      5.53827 -7.65856e-308      0.332448  7.20656e-308  2.09805e-308	Number of Objects	0
40.4	Meas:	 1 0	Est	     5.56049 -7.8538e-308     0.333116 7.21406e-308 2.10469e-308	Number of Objects	0
40.5	Meas:	 1 0	Est	      5.58274 -8.05124e-308      0.333782   7.2215e-308  2.11133e-308	Number of Objects	0
40.6	Meas:	 1 0	Est	      5.60501 -8.25092e-308      0.334448   7.2289e-308  2.11798e-308	Number of Objects	0
40.7	Meas:	 1 0	Est	       5.6273 -8.45284e-308      0.335114  7.23624e-308  2.12464e-308	Number of Objects	0
40.8	Meas:	 1 0	Est	      5.64962 -8.65701e-308      0.335779  7.24354e-308  2.13129e-308	Number of Objects	0
40.9	Meas:	 1 0	Est	      5.67195 -8.86344e-308      0.336443  7.25078e-308  2.13795e-308	Number of Objects	0
41	Meas:	 1 0	Est	      5.69431 -9.07215e-308      0.337106  7.25797e-308  2.14461e-308	Number of Objects	0
41.1	Meas:	 1 0	Est	      5.71669 -9.28315e-308      0.337769  7.26512e-308  2.15128e-308	Number of Objects	0
41.2	Meas:	 1 0	Est	      5.73909 -9.49645e-308      0.338431  7.27221e-308  2.15795e-308	Number of Objects	0
41.3	Meas:	 1 0	Est	      5.76151 -9.71206e-308      0.339092  7.27926e-308  2.16462e-308	Number of Objects	0
41.4	Meas:	 1 0	Est	     5.78396   -9.93e-308     0.339753 7.28625e-308  2.1713e-308	Number of Objects	0
41.5	Meas:	 1 0	Est	      5.80642 -1.01503e-307      0.340413   7.2932e-308  2.17798e-308	Number of Objects	0
41.6	Meas:	 1 0	Est	      5.82891 -1.03729e-307      0.341072   7.3001e-308  2.18466e-308	Number of Objects	0
41.7	Meas:	 1 0	Est	      5.85141 -1.05979e-307      0.341731  7.30695e-308  2.19135e-308	Number of Objects	0
41.8	Meas:	 1 0	Est	      5.87394 -1.08252e-307      0.342389  7.31375e-308  2.19804e-308	Number of Objects	0
41.9	Meas:	 1 0	Est	     5.89649 -1.1055e-307     0.343046 7.32051e-308 2.20473e-308	Number of Objects	0
42	Meas:	 1 0	Est	      5.91906 -1.12871e-307      0.343703  7.32722e-308  2.21142e-308	Number of Objects	0
42.1	Meas:	 1 0	Est	      5.94165 -1.15217e-307      0.344359  7.33388e-308  2.21812e-308	Number of Objects	0
42.2	Meas:	 1 0	Est	      5.96426 -1.17586e-307      0.345015   7.3405e-308  2.22483e-308	Number of Objects	0
42.3	Meas:	 1 0	Est	     5.98688 -1.1998e-307      0.34567 7.34707e-308 2.23153e-308	Number of Objects	0
42.4	Meas:	 1 0	Est	      6.00953 -1.22399e-307      0.346324   7.3536e-308  2.23824e-308	Number of Objects	0
42.5	Meas:	 1 0	Est	       6.0322 -1.24842e-307      0.346977  7.36008e-308  2.24495e-308	Number of Objects	0
42.6	Meas:	 1 0	Est	      6.05489 -1.27309e-307       0.34763  7.36651e-308  2.25167e-308	Number of Objects	0
42.7	Meas:	 1 0	Est	       6.0776 -1.29802e-307      0.348282   7.3729e-308  2.25838e-308	Number of Objects	0
42.8	Meas:	 1 0	Est	      6.10033 -1.32319e-307      0.348934  7.37924e-308   2.2651e-308	Number of Objects	0
42.9	Meas:	 1 0	Est	      6.12308 -1.34862e-307      0.349585  7.38554e-308  2.27183e-308	Number of Objects	0
43	Meas:	 1 0	Est	      6.14585 -1.37429e-307      0.350235   7.3918e-308  2.27856e-308	Number of Objects	0
43.1	Meas:	 1 0	Est	      6.16864 -1.40022e-307      0.350884  7.39801e-308  2.28529e-308	Number of Objects	0
43.2	Meas:	 1 0	Est	      6.19145 -1.42641e-307      0.351533  7.40418e-308  2.29202e-308	Number of Objects	0
43.3	Meas:	 1 0	Est	      6.21427 -1.45284e-307      0.352182   7.4103e-308  2.29875e-308	Number of Objects	0
43.4	Meas:	 1 0	Est	      6.23712 -1.47954e-307      0.352829  7.41639e-308  2.30549e-308	Number of Objects	0
43.5	Meas:	 1 0	Est	      6.25998 -1.50649e-307      0.353476  7.42242e-308  2.31223e-308	Number of Objects	0
43.6	Meas:	 1 0	Est	      6.28287 -1.53371e-307      0.354123  7.42842e-308  2.31898e-308	Number of Objects	0
43.7	Meas:	 1 0	Est	      6.30577 -1.56118e-307      0.354768  7.43437e-308  2.32573e-308	Number of Objects	0
43.8	Meas:	 1 0	Est	      6.32869 -1.58891e-307      0.355413  7.44028e-308  2.33248e-308	Number of Objects	0
43.9	Meas:	 1 0	Est	      6.35163 -1.61691e-307      0.356058  7.44615e-308  2.33923e-308	Number of Objects	0
44	Meas:	 1 0	Est	      6.37459 -1.64517e-307      0.356702  7.45198e-308  2.34599e-308	Number of Objects	0
44.1	Meas:	 1 0	Est	      6.39756 -1.67369e-307      0.357345  7.45777e-308  2.35275e-308	Number of Objects	0
44.2	Meas:	 1 0	Est	      6.42056 -1.70248e-307      0.357987  7.46351e-308  2.35951e-308	Number of Objects	0
44.3	Meas:	 1 0	Est	      6.44357 -1.73154e-307      0.358629  7.46922e-308  2.36627e-308	Number of Objects	0
44.4	Meas:	 1 0	Est	       6.4666 -1.76087e-307       0.35927  7.47488e-308  2.37304e-308	Number of Objects	0
44.5	Meas:	 1 0	Est	      6.48965 -1.79047e-307      0.359911   7.4805e-308  2.37981e-308	Number of Objects	0
44.6	Meas:	 1 0	Est	      6.51272 -1.82034e-307      0.360551  7.48609e-308  2.38658e-308	Number of Objects	0
44.7	Meas:	 1 0	Est	       6.5358 -1.85048e-307       0.36119  7.49163e-308  2.39336e-308	Number of Objects	0
44.8	Meas:	 1 0	Est	       6.5589 -1.88089e-307      0.361828  7.49713e-308  2.40013e-308	Number of Objects	0
44.9	Meas:	 1 0	Est	      6.58202 -1.91158e-307      0.362466  7.50259e-308  2.40691e-308	Number of Objects	0
45	Meas:	 1 0	Est	      6.60516 -1.94255e-307      0.363104  7.50802e-308   2.4137e-308	Number of Objects	0
45.1	Meas:	 1 0	Est	      6.62832 -1.97379e-307       0.36374   7.5134e-308  2.42048e-308	Number of Objects	0
45.2	Meas:	 1 0	Est	      6.65149 -2.00531e-307      0.364377  7.51875e-308  2.42727e-308	Number of Objects	0
45.3	Meas:	 1 0	Est	      6.67468 -2.03711e-307      0.365012  7.52405e-308  2.43406e-308	Number of Objects	0
45.4	Meas:	 1 0	Est	      6.69788 -2.06919e-307      0.365647  7.52932e-308  2.44086e-308	Number of Objects	0
45.5	Meas:	 1 0	Est	      6.72111 -2.10155e-307      0.366281  7.53455e-308  2.44765e-308	Number of Objects	0
